"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I010","2019-09-19 23:00:00","1562.000","343.000","0.700","17.500","0.960","845.100","","0.000","-99.000","-99.000","-99.000","24.400","","15.600",""
"C0F930","2019-09-19 23:00:00","100.000","16.000","1.000","24.800","0.880","996.700","","0.000","-99.000","-99.000","-99.000","30.700","","24.800",""
"C0X180","2019-09-19 23:00:00","62.000","359.000","0.600","23.300","0.830","999.700","","0.000","-99.000","-99.000","-99.000","31.700","","22.800",""
"C0ACA0","2019-09-19 23:00:00","25.000","23.000","1.500","24.100","0.790","1007.100","","0.500","-99.000","-99.000","-99.000","27.200","","23.500",""
"C0X260","2019-09-19 23:00:00","39.000","26.000","1.700","23.200","0.810","1003.500","","0.000","-99.000","-99.000","-99.000","31.100","","22.800",""
"C0K500","2019-09-19 23:00:00","12.000","19.000","3.500","24.100","0.740","1005.100","","0.000","-99.000","-99.000","-99.000","30.300","","24.000",""
"CM0010","2019-09-19 23:00:00","68.000","48.000","3.200","25.000","-99.000","1003.600","","0.500","-99.000","-99.000","-99.000","27.200","","21.900",""
"C0O990","2019-09-19 23:00:00","18.000","12.000","1.500","24.200","0.750","1004.900","","0.000","-99.000","-99.000","-99.000","31.800","","23.700",""
"C0E430","2019-09-19 23:00:00","258.000","3.000","2.300","22.600","0.790","984.200","","0.000","-99.000","-99.000","-99.000","28.100","","20.700",""
"C0D390","2019-09-19 23:00:00","146.000","0.000","0.000","21.500","0.950","992.900","","1.500","-99.000","-99.000","-99.000","27.200","","21.000",""
"C0T9F0","2019-09-19 23:00:00","251.000","319.000","0.500","22.500","0.780","978.900","","0.000","-99.000","-99.000","-99.000","29.000","","21.400",""
"C0R350","2019-09-19 23:00:00","35.000","29.000","2.100","26.400","0.740","1002.800","","0.000","-99.000","-99.000","-99.000","29.400","","25.600",""
"C0K550","2019-09-19 23:00:00","15.000","11.000","2.900","24.300","0.740","1006.100","","0.000","-99.000","-99.000","-99.000","30.700","","24.200",""
"C0C630","2019-09-19 23:00:00","209.000","104.000","1.500","21.800","0.860","987.400","","1.000","-99.000","-99.000","-99.000","26.000","","21.800",""
"C0M520","2019-09-19 23:00:00","15.000","31.000","3.100","23.800","0.720","1005.300","","0.000","-99.000","-99.000","-99.000","31.400","","23.400",""
"C0A530","2019-09-19 23:00:00","300.000","6.000","1.600","20.800","0.990","977.000","","10.500","-99.000","-99.000","-99.000","24.000","","19.700",""
"C0E820","2019-09-19 23:00:00","220.000","30.000","5.000","22.600","0.770","984.300","","0.000","-99.000","-99.000","-99.000","27.400","","22.500",""
"C0K450","2019-09-19 23:00:00","35.000","15.000","3.800","23.800","0.720","1002.800","","0.000","-99.000","-99.000","-99.000","30.400","","23.300",""
"C0G760","2019-09-19 23:00:00","53.000","338.000","0.400","23.700","0.770","1003.800","","0.000","-99.000","-99.000","-99.000","32.000","","23.700",""
"CM0120","2019-09-19 23:00:00","4.000","58.000","9.100","25.000","0.700","1007.200","","0.000","15.900","65.000","","27.400","","25.000",""
"C0Z290","2019-09-19 23:00:00","946.000","252.000","1.400","18.200","0.840","905.000","","0.000","-99.000","-99.000","-99.000","23.600","","17.200",""
"C0V680","2019-09-19 23:00:00","40.000","3.000","1.900","24.700","0.730","1002.600","","0.000","-99.000","-99.000","-99.000","30.900","","24.400",""
"C0F9U0","2019-09-19 23:00:00","74.000","44.000","3.500","25.300","0.670","999.100","","0.000","9.600","35.000","","31.200","","25.300",""
"C0AI10","2019-09-19 23:00:00","76.000","0.000","0.000","21.900","0.970","1002.100","","2.000","-99.000","-99.000","-99.000","27.100","","21.200",""
"C0V530","2019-09-19 23:00:00","34.000","4.000","1.300","23.900","0.770","1003.000","","0.000","-99.000","-99.000","-99.000","32.100","","22.900",""
"C0R550","2019-09-19 23:00:00","38.000","351.000","2.100","25.800","0.970","1003.200","","0.000","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0F9L0","2019-09-19 23:00:00","253.000","56.000","2.200","23.200","0.790","979.100","","0.000","-99.000","-99.000","-99.000","28.600","","23.200",""
"C0A950","2019-09-19 23:00:00","60.000","329.000","12.700","25.200","0.790","1002.400","","0.000","-99.000","-99.000","-99.000","26.500","","25.100",""
"C0R160","2019-09-19 23:00:00","45.000","19.000","0.900","25.600","0.990","1001.200","","0.000","-99.000","-99.000","-99.000","31.300","","24.800",""
"C0F9S0","2019-09-19 23:00:00","43.000","17.000","4.500","25.400","0.650","1002.800","","0.000","10.300","21.000","","31.100","","25.300",""
"C0M820","2019-09-19 23:00:00","980.000","206.000","0.600","21.000","0.880","901.400","","0.000","-99.000","-99.000","-99.000","26.300","","18.600",""
"C0G870","2019-09-19 23:00:00","12.000","24.000","5.200","25.100","0.740","1007.200","","0.000","13.600","18.000","","29.000","","25.100",""
"C0R530","2019-09-19 23:00:00","16.000","14.000","1.600","26.600","0.700","1004.800","","0.000","-99.000","-99.000","-99.000","29.600","","25.800",""
"C0O840","2019-09-19 23:00:00","134.000","0.000","0.000","22.300","1.000","990.500","","0.000","-99.000","-99.000","-99.000","30.500","","22.300",""
"C0A660","2019-09-19 23:00:00","97.000","350.000","1.400","23.500","1.000","999.000","","0.500","8.800","11.000","","26.700","","23.100",""
"C0T9H0","2019-09-19 23:00:00","725.000","263.000","1.000","20.900","0.740","928.400","","0.000","-99.000","-99.000","-99.000","26.600","","19.100",""
"C0R270","2019-09-19 23:00:00","51.000","342.000","1.200","25.900","0.870","1000.100","","0.000","-99.000","-99.000","-99.000","31.300","","24.300",""
"C0O980","2019-09-19 23:00:00","18.000","10.000","2.100","23.800","0.750","1006.200","","0.000","-99.000","-99.000","-99.000","32.500","","23.000",""
"C0T9I0","2019-09-19 23:00:00","152.000","201.000","1.300","22.700","0.780","991.100","","0.000","-99.000","-99.000","-99.000","28.300","","22.600",""
"C0V760","2019-09-19 23:00:00","30.000","30.000","2.600","25.400","0.690","1004.400","","0.000","-99.000","-99.000","-99.000","31.500","","24.500",""
"C0AG90","2019-09-19 23:00:00","25.000","0.000","0.200","24.200","0.830","1008.800","","1.000","-99.000","-99.000","-99.000","28.900","","23.300",""
"C0R570","2019-09-19 23:00:00","37.000","87.000","1.200","26.800","0.740","1002.000","","0.000","-99.000","-99.000","-99.000","31.500","","25.900",""
"C0O900","2019-09-19 23:00:00","9.000","356.000","2.000","23.800","0.800","1006.600","","0.000","-99.000","-99.000","-99.000","32.500","","23.500",""
"C0AD00","2019-09-19 23:00:00","86.000","16.000","2.900","25.300","0.740","1001.400","","0.000","9.200","26.000","","27.600","","25.000",""
"C0V700","2019-09-19 23:00:00","24.000","19.000","2.500","26.000","0.690","1003.600","","0.000","-99.000","-99.000","-99.000","30.700","","26.000",""
"C0X080","2019-09-19 23:00:00","2.000","17.000","3.300","24.200","0.740","1007.100","","0.000","-99.000","-99.000","-99.000","32.100","","23.900",""
"CM0150","2019-09-19 23:00:00","11.000","345.000","1.100","25.600","0.740","1005.900","","0.000","-99.000","-99.000","-99.000","29.900","","23.700",""
"C0I480","2019-09-19 23:00:00","2165.000","335.000","0.300","12.800","0.990","786.200","","0.000","-99.000","-99.000","-99.000","18.100","","10.900",""
"C0A860","2019-09-19 23:00:00","362.000","17.000","4.100","21.400","0.910","969.700","","0.500","11.000","70.000","","24.400","","21.300",""
"C0U940","2019-09-19 23:00:00","25.000","293.000","1.000","24.500","0.680","1008.300","","0.000","-99.000","-99.000","-99.000","29.200","","22.000",""
"C0S970","2019-09-19 23:00:00","19.000","302.000","2.500","24.700","0.790","1005.000","","0.000","-99.000","-99.000","-99.000","29.000","","23.800",""
"C0V260","2019-09-19 23:00:00","126.000","196.000","1.500","24.800","0.850","993.100","","0.000","-99.000","-99.000","-99.000","32.900","","24.800",""
"C0H990","2019-09-19 23:00:00","3076.000","0.000","0.000","8.400","0.740","704.400","","0.000","-99.000","-99.000","-99.000","17.500","","7.500",""
"C0F9K0","2019-09-19 23:00:00","30.000","27.000","4.900","24.400","0.750","1003.100","","0.000","10.400","30.000","","28.700","","24.400",""
"C0AH90","2019-09-19 23:00:00","660.000","0.000","0.200","18.400","0.990","940.100","","3.000","-99.000","-99.000","-99.000","21.800","","16.800",""
"C0W150","2019-09-19 23:00:00","42.000","60.000","4.400","26.000","0.630","1007.100","","0.000","-99.000","-99.000","-99.000","30.400","","25.900",""
"C0F000","2019-09-19 23:00:00","273.000","26.000","4.300","22.500","0.920","975.200","","0.000","11.600","35.000","","28.600","","22.500",""
"C0K410","2019-09-19 23:00:00","20.000","17.000","4.000","24.300","0.720","1004.300","","0.000","-99.000","-99.000","-99.000","30.500","","24.200",""
"C0R140","2019-09-19 23:00:00","740.000","350.000","0.700","21.300","1.000","928.100","","1.500","-99.000","-99.000","-99.000","27.100","","21.100",""
"C0V800","2019-09-19 23:00:00","256.000","298.000","0.700","25.500","0.870","976.600","","0.000","-99.000","-99.000","-99.000","31.400","","24.300",""
"C0S830","2019-09-19 23:00:00","288.000","273.000","1.100","24.600","0.670","976.200","","0.000","-99.000","-99.000","-99.000","28.200","","23.400",""
"C0S920","2019-09-19 23:00:00","98.000","307.000","0.600","24.800","0.840","991.700","","0.000","-99.000","-99.000","-99.000","29.700","","22.200",""
"C0V640","2019-09-19 23:00:00","35.000","359.000","3.100","25.200","0.720","1003.400","","0.000","-99.000","-99.000","-99.000","30.900","","24.200",""
"C0AH80","2019-09-19 23:00:00","68.000","20.000","2.500","24.300","0.790","1002.600","","0.500","-99.000","-99.000","-99.000","26.000","","21.000",""
"C0K250","2019-09-19 23:00:00","12.000","29.000","4.600","24.000","0.770","1006.400","","0.000","-99.000","-99.000","-99.000","30.900","","23.600",""
"C0I410","2019-09-19 23:00:00","180.000","47.000","0.300","24.100","0.700","986.800","","0.000","-99.000","-99.000","-99.000","31.800","","23.100",""
"C0M410","2019-09-19 23:00:00","245.000","346.000","0.700","23.400","1.000","975.800","","0.000","-99.000","-99.000","-99.000","30.800","","22.700",""
"C0F9Z0","2019-09-19 23:00:00","3193.000","28.000","2.200","8.100","0.710","694.800","","0.000","-99.000","-99.000","-99.000","17.800","","7.300",""
"C0G810","2019-09-19 23:00:00","26.000","18.000","2.000","25.400","0.700","1003.500","","0.000","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0U650","2019-09-19 23:00:00","442.000","275.000","1.300","22.500","0.650","961.500","","0.000","-99.000","-99.000","-99.000","25.200","","20.400",""
"C0D660","2019-09-19 23:00:00","65.000","97.000","3.500","22.800","0.880","1003.100","","0.500","-99.000","-99.000","-99.000","27.300","","22.800",""
"C0E540","2019-09-19 23:00:00","32.000","43.000","6.400","24.500","0.760","1006.000","","0.000","13.600","46.000","","29.100","","24.400",""
"C0W170","2019-09-19 23:00:00","42.000","33.000","8.800","25.500","0.480","1006.200","","0.000","16.600","21.000","","26.500","","24.700",""
"C0Z150","2019-09-19 23:00:00","27.000","212.000","2.800","24.100","0.820","1004.500","","0.000","-99.000","-99.000","-99.000","29.300","","22.400",""
"C0S840","2019-09-19 23:00:00","22.000","282.000","1.600","24.100","0.880","1006.600","","0.000","-99.000","-99.000","-99.000","30.600","","23.000",""
"C0H9A0","2019-09-19 23:00:00","1595.000","282.000","0.400","17.000","0.990","842.600","","0.000","-99.000","-99.000","-99.000","24.800","","15.800",""
"C0Z300","2019-09-19 23:00:00","182.000","165.000","1.100","22.700","0.990","988.500","","0.000","-99.000","-99.000","-99.000","30.100","","20.700",""
"C0G730","2019-09-19 23:00:00","27.000","19.000","6.600","24.200","0.820","1005.300","","0.000","11.800","18.000","","29.500","","24.100",""
"C0V730","2019-09-19 23:00:00","33.000","356.000","2.600","25.900","0.730","1003.900","","0.000","-99.000","-99.000","-99.000","31.500","","25.900",""
"C0SA00","2019-09-19 23:00:00","466.000","298.000","1.300","21.500","0.980","955.500","","0.000","-99.000","-99.000","-99.000","27.200","","20.100",""
"C0S900","2019-09-19 23:00:00","27.000","348.000","5.300","27.600","0.640","1004.700","","0.000","19.500","341.000","","28.100","","27.100",""
"C0C480","2019-09-19 23:00:00","105.000","132.000","0.400","23.800","0.810","998.800","","0.500","-99.000","-99.000","-99.000","28.900","","22.700",""
"C0V720","2019-09-19 23:00:00","15.000","8.000","1.300","27.300","0.680","1005.300","","0.000","-99.000","-99.000","-99.000","30.800","","26.600",""
"C0UA60","2019-09-19 23:00:00","566.000","345.000","4.400","21.800","0.700","945.000","","0.000","-99.000","-99.000","-99.000","26.100","","20.000",""
"C0A980","2019-09-19 23:00:00","11.000","9.000","3.200","23.800","0.810","1010.300","","5.000","-99.000","-99.000","-99.000","27.400","","23.100",""
"C0C670","2019-09-19 23:00:00","250.000","56.000","1.800","21.500","0.890","983.000","","1.000","-99.000","-99.000","-99.000","25.400","","21.300",""
"C0X060","2019-09-19 23:00:00","19.000","4.000","2.600","23.700","0.750","1007.000","","0.000","-99.000","-99.000","-99.000","32.700","","23.200",""
"C1R320","2019-09-19 23:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-19 23:00:00","31.000","322.000","1.500","26.000","0.740","1003.900","","4.000","-99.000","-99.000","-99.000","31.600","","25.800",""
"C0AC60","2019-09-19 23:00:00","55.000","185.000","1.300","23.300","0.910","1004.900","","0.000","-99.000","-99.000","-99.000","27.700","","22.500",""
"C0UA70","2019-09-19 23:00:00","547.000","15.000","4.900","19.800","0.990","949.400","","0.000","11.700","22.000","","24.200","","19.600",""
"C0G740","2019-09-19 23:00:00","24.000","21.000","5.000","24.700","0.720","1005.100","","0.000","10.900","19.000","","28.900","","24.700",""
"C0F9N0","2019-09-19 23:00:00","75.000","19.000","2.700","25.800","0.580","999.000","","0.000","-99.000","-99.000","-99.000","32.700","","25.400",""
"C0F9T0","2019-09-19 23:00:00","111.000","13.000","2.600","24.400","0.710","995.200","","0.000","7.900","28.000","","30.200","","24.400",""
"C0S710","2019-09-19 23:00:00","382.000","286.000","1.300","22.000","0.840","965.900","","0.000","-99.000","-99.000","-99.000","28.700","","20.000",""
"C0M680","2019-09-19 23:00:00","37.000","7.000","0.700","24.100","0.740","1004.800","","0.000","-99.000","-99.000","-99.000","31.500","","23.400",""
"C0X220","2019-09-19 23:00:00","26.000","172.000","3.600","24.100","0.710","1004.500","","0.000","-99.000","-99.000","-99.000","30.300","","23.600",""
"C0R560","2019-09-19 23:00:00","22.000","319.000","3.000","25.900","0.740","1005.000","","0.500","-99.000","-99.000","-99.000","30.600","","25.500",""
"C0F9P0","2019-09-19 23:00:00","26.000","35.000","9.000","24.800","0.770","1005.600","","0.000","15.000","37.000","","29.000","","24.800",""
"C0O970","2019-09-19 23:00:00","71.000","52.000","0.500","22.600","0.890","999.800","","0.000","-99.000","-99.000","-99.000","32.100","","21.700",""
"C0F0B0","2019-09-19 23:00:00","311.000","105.000","2.600","22.600","0.720","973.000","","0.000","-99.000","-99.000","-99.000","28.300","","22.200",""
"C0R700","2019-09-19 23:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-19 23:00:00","34.000","33.000","2.800","27.100","0.690","1003.700","","0.000","-99.000","-99.000","-99.000","28.600","","26.300",""
"C0SA10","2019-09-19 23:00:00","411.000","317.000","1.900","22.600","0.830","962.000","","0.000","-99.000","-99.000","-99.000","29.700","","20.700",""
"C0M740","2019-09-19 23:00:00","15.000","22.000","2.000","24.200","0.730","1005.100","","0.000","-99.000","-99.000","-99.000","31.100","","23.800",""
"C0K460","2019-09-19 23:00:00","60.000","11.000","3.700","23.900","0.710","999.800","","0.000","-99.000","-99.000","-99.000","30.900","","23.800",""
"C0X100","2019-09-19 23:00:00","10.000","353.000","3.800","25.000","0.650","1004.500","","0.000","-99.000","-99.000","-99.000","31.200","","24.700",""
"C1R440","2019-09-19 23:00:00","1654.000","245.000","2.100","16.000","1.000","830.900","","0.500","-99.000","-99.000","-99.000","18.400","","15.100",""
"C0K560","2019-09-19 23:00:00","117.000","133.000","0.600","22.200","0.890","994.900","","0.000","-99.000","-99.000","-99.000","33.400","","22.200",""
"C0R150","2019-09-19 23:00:00","105.000","0.000","0.000","25.700","0.990","994.100","","0.000","-99.000","-99.000","-99.000","31.700","","24.800",""
"C0S690","2019-09-19 23:00:00","522.000","289.000","1.200","22.000","0.870","949.600","","0.000","-99.000","-99.000","-99.000","32.500","","19.700",""
"C0U870","2019-09-19 23:00:00","474.000","309.000","1.200","20.100","0.930","958.200","","2.500","-99.000","-99.000","-99.000","24.200","","19.300",""
"C0A520","2019-09-19 23:00:00","48.000","59.000","0.700","24.100","0.840","1005.900","","0.500","-99.000","-99.000","-99.000","27.500","","22.800",""
